lake_comid,meandepth,lakevolume,maxdepth,meandused,meandcode,lakearea
7730797,1.762093108,298340.5621,3.659481182,1.762093108,4,169310.291044
7730801,0.274873618,6587.713727,0.669075895,0.274873618,4,23966.3352837
7730803,1.436448862,13212.87458,2.185186169,1.436448862,4,9198.29213403
7730807,0,0,0,0.45,13,6796.14138608
7730811,0,0,0,0.45,13,6259.7651512
7730815,0.410245711,3692.337151,0.833912993,0.410245711,4,9000.30059711
7730817,0.863544733,53188.42077,1.660796221,0.863544733,4,61593.1798786
7730825,1.340375551,145625.3541,2.506851078,1.340375551,4,108645.198797
7730827,0,0,0,0.45,13,4969.90158076
7730829,0,0,0,0.45,13,5734.16240186
7730831,0.292440549,2936.207031,0.551410406,0.292440549,4,10040.3547407
7730837,0.989660138,11872.31317,2.083532954,0.989660138,4,11996.3589551
7730843,1.17835416,83236.05523,2.486912393,1.17835416,4,70637.5347006
7730845,0.515098883,5765.557408,1.052099298,0.515098883,4,11193.1082565
7730847,0.432816812,7684.320166,1.019195644,0.432816812,4,17754.2119747
7730853,1.173957015,24476.04275,2.795512275,1.173957015,4,20849.1832391
7730855,0.593471619,15139.97311,1.320855858,0.593471619,4,25510.8667084
7730859,0,0,0,0.45,13,7447.32654803
7730861,0.547462589,7878.805576,1.150271338,0.547462589,4,14391.5103971
7730877,0.484625718,7883.096284,0.991123035,0.484625718,4,16266.3711794
7730881,0.634553647,22984.26213,1.140370738,0.634553647,4,36221.145135
7730883,0,0,0,0.45,13,7938.57852508
7730887,0.587474647,5461.630436,1.265375721,0.587474647,4,9296.79511723
7730891,0.564484325,5590.374056,1.182322745,0.564484325,4,9903.50689692
7730895,1.980427473,27853.6486,3.98553999,1.980427473,4,14064.4568618
7730899,1.284075124,15905.01323,2.638035655,1.284075124,4,12386.357449
7730901,0.401012297,4705.532345,0.778354531,0.401012297,4,11734.1306059
7730911,4.103349562,4263170.137,12.26185488,4.103349562,4,1038948.81353
7730913,0.588173605,7609.378669,1.243630479,0.588173605,4,12937.3014678
7730917,0,0,0,0.45,13,7773.94560672
7730919,0.466277256,13166.6424,1.100142739,0.466277256,4,28237.8032249
7730923,0.615767709,14678.88381,1.466023936,0.615767709,4,23838.3440653
7730927,8.119231123,5247815.587,24.10798915,8.119231123,4,646343.905317
7730929,0.334842145,6755.093143,0.697168464,0.334842145,4,20173.9725304
7730931,0,0,0,0.45,13,6246.98967413
7730935,0.193584707,1914.122619,0.388951267,0.193584707,4,9887.78125492
7730937,0.242952759,2107.692259,0.447482888,0.242952759,4,8675.31510615
7730939,0,0,0,0.45,13,7760.59398966
7730945,0,0,0,0.45,13,7577.00182932
7730491,0,0,0,0.45,13,7312.36594884
7730493,0.532766341,5685.439363,0.992256919,0.532766341,4,10671.5492131
7730501,0.370826042,3534.822197,0.699638163,0.370826042,4,9532.29336566
7730505,0.82397769,9457.510719,1.64083443,0.82397769,4,11477.8706823
7715112,0.965797259,22457.38609,1.937520879,0.965797259,4,23252.6941665
7715114,0.569336902,8782.600273,1.226402092,0.569336902,4,15426.0383172
7715118,3.434908438,1060732.103,8.955753043,3.434908438,4,308809.43792
7715122,4.463933292,4389919.709,11.96436149,4.463933292,4,983419.50132
7715126,0.98842479,18104.12314,2.118593565,0.98842479,4,18316.1325175
7715130,3.285008097,523639.6538,7.645008913,3.285008097,4,159402.850061
7715142,1.253764997,20931.78878,2.720578319,1.253764997,4,16695.1459572
7715144,0,0,0,0.45,13,5033.99980091
7715148,3.333747119,144667.0637,8.050345411,3.333747119,4,43394.7390308
7715156,3.915893504,479348.5245,8.607650568,3.915893504,4,122411.032146
7715158,0.83576029,12679.55331,1.832289973,0.83576029,4,15171.2856904
7715164,3.56474162,880814.6535,8.594757188,3.56474162,4,247090.714731
7715166,0.692271556,11092.09817,1.57189688,0.692271556,4,16022.7548641
7715176,2.363442388,86022.76583,5.430155561,2.363442388,4,36397.236228
7715182,3.902783088,235125.5005,8.549884765,3.902783088,4,60245.6030771
7715194,3.923629021,478574.0257,8.825059266,3.923629021,4,121972.300359
7715204,4.073161573,446863.4183,9.254135536,4.073161573,4,109709.231411
7715206,1.515867599,76130.08023,4.163487742,1.515867599,4,50222.1067214
7715210,0.72476684,5936.710017,1.625023054,0.72476684,4,8191.20015768
7715216,5.587268999,2766357.938,14.14253147,5.587268999,4,495118.071107
7715222,2.230125773,68259.00252,5.081377036,2.230125773,4,30607.6821123
7715234,0,0,0,0.45,13,5082.79939213
7715236,0.786586932,20410.22341,1.515464134,0.786586932,4,25947.8278338
7715238,0.863293324,18827.23696,2.148251504,0.863293324,4,21808.6233455
7715240,0,0,0,0.45,13,5124.41182811
7715248,0,0,0,0.45,13,4847.53533751
7715250,0.553633955,5479.588054,1.181058092,0.553633955,4,9897.49136615
7715260,0.476137199,5247.768978,1.053894806,0.476137199,4,11021.5502596
7715264,0.292810187,4043.013047,0.510886847,0.292810187,4,13807.6254957
7715266,1.085894884,9800.001073,2.570565444,1.085894884,4,9024.81538983
7715270,0,0,0,0.45,13,7950.77829312
7715272,0,0,0,0.45,13,4478.63053763
7715274,1.598017655,78279.61525,2.887559545,1.598017655,4,48985.4349538
7715276,1.56398421,28141.5208,3.749041862,1.56398421,4,17993.4782549
7715280,0,0,0,0.45,13,5698.01135271
7715284,0,0,0,0.45,13,3798.57156529
7715288,0,0,0,0.45,13,8030.40053152
7715294,0,0,0,0.45,13,4382.16177392
7715296,0.833841115,14564.66763,1.731207663,0.833841115,4,17466.9563742
7715300,0,0,0,0.45,13,6146.2833978
7715302,0.577939685,9145.815363,1.107422334,0.577939685,4,15824.8678034
7715304,1.126131547,26107.40644,2.546083889,1.126131547,4,23183.2583021
7715306,3.257236077,726753.2368,6.902741192,3.257236077,4,223119.574012
7715308,1.395181783,68161.51466,3.179147041,1.395181783,4,48854.9076911
7715310,1.023022538,8507.765844,2.089726229,1.023022538,4,8316.30253467
7715314,0.49906593,7879.554348,1.178661731,0.49906593,4,15788.6044689
7715320,0.238951646,4819.24809,0.506246749,0.238951646,4,20168.2984943
7715326,0.521143299,6477.825395,1.10227102,0.521143299,4,12430.0269991
7715332,0,0,0,0.45,13,4691.60626784
7715334,1.021311407,19750.53211,2.324941759,1.021311407,4,19338.4057164
7715338,1.161471303,13658.71609,2.439332251,1.161471303,4,11759.8382599
7715340,1.242933879,33218.00523,2.539817946,1.242933879,4,26725.4937293
9344231,3.307200305,1913777.979,9.068537058,3.307200305,4,578670.108751
9344243,0.401504518,4521.299081,0.986531672,0.401504518,4,11260.8938695
9344253,1.224723983,30088.04474,3.145256056,1.224723983,4,24567.2099318
9344255,1.852787583,321645.6167,4.32574308,1.852787583,4,173600.877904
9344281,0.796805387,23589.32832,2.096123338,0.796805387,4,29604.8774937
9344317,0,0,0,0.45,13,7154.58649664
9344325,0.11100368,3996.399772,0.307953058,0.11100368,4,36002.3788877
9344327,0.753533352,65251.65164,1.536008964,0.753533352,4,86594.2523832
9344331,0.671975202,71591.71587,1.233148878,0.671975202,4,106539.220697
9344339,0.946599506,13534.0389,1.952449732,0.946599506,4,14297.530423
9344347,0.157625412,10333.64123,0.332403452,0.157625412,4,65558.213427
22223259,0.970723442,44573.21503,2.350694805,0.970723442,4,45917.5031086
22223283,0.396300904,26094.62188,0.715167039,0.396300904,4,65845.4749823
22223289,0,1e-11,0,0.02,2,13282.0859399
22223351,1.002854907,14136.95687,1.975005048,1.002854907,4,14096.708041
22223395,0.952012834,9266.653467,1.868600524,0.952012834,4,9733.74603232
22223397,1.10519524,39221.63151,2.656550578,1.10519524,4,35488.4199311
7710688,0,0,0,0.45,13,5134.19311946
7710736,0.508438161,9824.842714,0.95110838,0.508438161,4,19323.5714042
6161493,0.225578756,2046.388858,0.463929191,0.225578756,4,9071.72972093
6161501,0.733958944,22168.71395,1.558584672,0.733958944,4,30204.2978749
6161505,0.561162476,11369.33335,1.133945638,0.561162476,4,20260.3225021
6161513,0.469261398,8436.504984,0.971070361,0.469261398,4,17978.2643172
6161527,0.32384896,4680.741099,0.703309755,0.32384896,4,14453.4673324
6161561,1.205937431,106815.0297,2.673649953,1.205937431,4,88574.2688389
6161565,0,0,0,0.45,13,7467.21520925
6161573,3.188788928,696116.7565,7.904047137,3.188788928,4,218301.314846
6161579,0,0,0,0.45,13,7159.89995406
6161585,0.772337974,53798.51154,2.174918157,0.772337974,4,69656.7050677
6161591,2.010789125,75777.42807,3.425249295,2.010789125,4,37685.4228913
6161641,1.197280304,26166.48196,2.383784209,1.197280304,4,21854.9302024
7709566,2.516973248,384797.3741,6.054108793,2.516973248,4,152880.977717
7711176,0.576776671,16320.32436,1.515447698,0.576776671,4,28295.7353745
7711208,2.810288185,427674.7638,5.776337903,2.810288185,4,152181.80453
7711220,1.983278562,57053.68323,4.949716848,1.983278562,4,28767.3623822
7711346,2.620294056,91288.12863,6.5237754,2.620294056,4,34838.8950905
7730715,5.182547191,2507818.553,14.41418036,5.182547191,4,483896.837241
7730727,1.09060284,23858.51333,1.327449413,1.09060284,4,21876.4524463
7730741,0.690208735,10969.89354,1.457642239,0.690208735,4,15893.5989115
7730771,1.41936543,47496.37232,3.496350526,1.41936543,4,33463.1060182
7730781,1.01588035,9501.234219,2.262856892,1.01588035,4,9352.71217347
7730783,3.206907266,208904.9157,6.362180751,3.206907266,4,65142.1915279
7730889,1.067735049,25982.4213,2.556745452,1.067735049,4,24334.1380049
7730915,0.614029022,5930.625803,1.339711913,0.614029022,4,9658.54667067
7730933,1.258294808,10230.08207,2.66541542,1.258294808,4,8130.11650358
7715120,0.529599499,4946.410282,1.063946972,0.529599499,4,9339.91057816
7715162,0.608894163,15419.94362,1.409458192,0.608894163,4,25324.505713
7715188,0.845358015,9813.647223,1.786089925,0.845358015,4,11608.8651863
7715226,4.535478259,4461219.963,12.60504204,4.535478259,4,983627.238733
7715316,0,0,0,0.45,13,4869.03286249
9344301,0.731185595,25045.98228,1.80034939,0.731185595,4,34253.9322732
7710740,3.362961594,1782958.994,8.7173005,3.362961594,4,530175.21974
7711046,0.002839047,231.1726489,0.006633639,0.02,2,81426.1411009
6144013,3.387432765,1380870.701,8.709427349,3.387432765,4,407645.177073
6144053,2.457725369,889153.4943,6.364460874,2.457725369,4,361779.021223
6144099,0.473896686,36446.39458,0.756727724,0.473896686,4,76907.8885369
6144103,2.851290621,13561981.56,9.620210918,2.851290621,4,4756436.11743
6144109,0.674719043,14011.84423,1.483372461,0.674719043,4,20766.9284673
6146595,1.246994109,27247.43592,2.915174165,1.246994109,4,21850.4906368
6159723,3.269174533,680608.2921,8.562350846,3.269174533,4,208189.666793
6146203,6.416304716,5082713.021,16.12273627,6.416304716,4,792155.888607
6146277,4.085321119,1820939.675,10.17962107,4.085321119,4,445727.391111
6146341,1.121010454,28771.99974,2.310948089,1.121010454,4,25666.138631
6146479,1.961635262,390478.9771,4.301397515,1.961635262,4,199057.929478
6147401,0.180666233,5601.052807,0.436390462,0.180666233,4,31002.2083404
6167920,1.523884804,288753.1864,3.804859427,1.523884804,4,189484.917381
6168104,0.824070856,10722.44358,1.496790486,0.824070856,4,13011.5586767
6168152,3.763934987,8033360.896,10.39885808,3.763934987,4,2134298.51794
6169598,0.828339003,17915.71125,1.843589614,0.828339003,4,21628.4807645
6169620,-9998,-9998,-9998,-9998,0,-9998
6169678,-9998,-9998,-9998,-9998,0,-9998
6176712,0.455791887,6638.957303,1.022239863,0.455791887,4,14565.7637482
6176732,0.733222487,11006.6347,1.695552404,0.733222487,4,15011.3139441
7709448,0.416304254,7735.113924,0.906456652,0.416304254,4,18580.4320393
7709458,1.3163065,19681.8296,3.06506154,1.3163065,4,14952.3141552
6161435,0,0,0,0.45,13,7420.35609223
6161449,0.707963449,24218.69387,0.996768475,0.707963449,4,34208.9659668
6167706,0.464694918,6264.684751,1.027207926,0.464694918,4,13481.2852835
7711520,1.55354002,19715.48257,2.781694705,1.55354002,4,12690.6864102
7711536,1.481668727,87704.2907,3.518345194,1.481668727,4,59192.9135095
7710762,0.400730499,7926.203775,0.837057661,0.400730499,4,19779.3881488
7710772,0.615904559,10873.27338,1.343868984,0.615904559,4,17654.1524386
7711054,4.823774254,3435589.555,11.33430737,4.823774254,4,712220.212681
7711056,1.842138273,43838.56239,4.187603331,1.842138273,4,23797.6430582
7713352,7.585027626,6009268.732,22.04529229,7.585027626,4,792254.018115
120052268,6.976293192,72303713.54,23.76951603,6.976293192,4,10364202.1876
7733161,2.27893787,92582.48344,4.462808376,2.27893787,4,40625.2685376
7733135,3.013037925,108382.0186,3.811747898,3.013037925,4,35970.9972182
120052872,5.573822483,11366323.87,17.14968271,5.573822483,4,2039233.26681
7731137,-9998,-9998,-9998,-9998,0,-9998
6144019,2.520649686,95451.43985,3.888088794,2.520649686,4,37867.7919834
6144021,1.604505518,139976.7278,3.449549505,1.604505518,4,87239.7970755
6144023,0.156097659,1278.266194,0.339053984,0.156097659,4,8188.88821319
6144025,0.785794827,84311.26659,1.436833695,0.785794827,4,107294.235605
6144027,0.361942923,4875.034353,0.810967573,0.361942923,4,13469.0687668
6144031,1.161958991,43196.32339,2.660954914,1.161958991,4,37175.4321048
6144037,3.969001085,1614432.15,10.83983708,3.969001085,4,406760.309599
6144039,0.81148776,19835.26468,1.753083958,0.81148776,4,24443.0794275
6144043,1.276996564,36513.61882,2.987019899,1.276996564,4,28593.3545122
6144049,1.383603431,80320.33168,2.774765677,1.383603431,4,58051.5538692
6144051,2.579902037,1833819.136,7.433442753,2.579902037,4,710809.588868
6144069,0.78781512,57284.5671,1.523319908,0.78781512,4,72713.2122447
6144071,1.428546474,114706.3992,3.084058175,1.428546474,4,80295.8856047
6144075,1.940690362,153366.1961,4.892537806,1.940690362,4,79026.5934635
6144081,0.816831235,101761.5685,1.430703599,0.816831235,4,124580.972548
6144085,2.025243302,151447.4919,4.378535825,2.025243302,4,74779.9024672
6144089,0.397858164,13519.65115,0.695172459,0.397858164,4,33981.0838663
6144093,3.985684717,680905.9018,9.750758433,3.985684717,4,170837.8686
6144097,2.378602343,70848.0976,3.957127978,2.378602343,4,29785.5963868
6144105,0.355401696,6537.619617,0.803324778,0.355401696,4,18395.0139413
6144107,0.930192169,63307.96627,1.552750117,0.930192169,4,68059.0489075
6144111,2.190142731,624737.0963,5.486224171,2.190142731,4,285249.491194
6144121,0.95972861,19281.39505,2.12143165,0.95972861,4,20090.4708952
6144125,0.543750073,11309.53542,1.316547617,0.543750073,4,20799.1456043
6144127,0.663938553,15496.83029,1.516557184,0.663938553,4,23340.7633333
6144135,0.347304948,5383.851927,0.823341416,0.347304948,4,15501.8046725
6144141,0.244919358,6266.312749,0.60231742,0.244919358,4,25585.20828
6144147,1.011581591,80427.80571,2.598206893,1.011581591,4,79506.9898485
6144151,2.090461429,528690.9754,4.633665259,2.090461429,4,252906.346014
6144167,1.026230469,13707.30338,1.932968948,1.026230469,4,13356.9500536
6144173,0.332516138,5354.338611,0.608007457,0.332516138,4,16102.4903136
6146529,0.372582894,8914.574796,0.858750942,0.372582894,4,23926.4181291
6146539,3.155569349,886366.8366,8.460914884,3.155569349,4,280889.690015
6146559,2.916678067,667394.5052,6.657295736,2.916678067,4,228819.845522
6146573,2.265326616,257162.5115,5.576400556,2.265326616,4,113521.160147
6146581,0.567653672,12007.28734,1.245281662,0.567653672,4,21152.4880008
6146585,1.098191509,22774.17704,2.407282306,1.098191509,4,20737.9101113
6146589,0.934909865,83875.16233,2.298131747,0.934909865,4,89714.6678291
6146609,2.871925921,483808.9059,5.513858852,2.871925921,4,168461.468788
6146631,4.678766131,1597188.864,11.62906822,4.678766131,4,341369.842574
6146635,3.345639752,542595.8899,8.554388203,3.345639752,4,162179.998247
6146641,2.338441495,334306.2201,5.57903654,2.338441495,4,142961.116707
6146643,1.576764631,44364.38221,3.299029331,1.576764631,4,28136.3463173
6146699,3.198955324,247140.4331,7.615344177,3.198955324,4,77256.629606
6146735,1.578929648,27055.46745,3.780841174,1.578929648,4,17135.3207897
6159709,1.863028171,22627.7575,3.893266496,1.863028171,4,12145.6945725
6159719,1.361324192,68487.77871,3.373611833,1.361324192,4,50309.6708689
6159759,0.774281009,8586.83689,1.555917951,0.774281009,4,11090.0801267
6159761,2.815635382,347983.287,6.230369325,2.815635382,4,123589.624275
6146157,0.539509605,23984.04048,1.299370795,0.539509605,4,44455.2656344
6146169,1.643749213,128572.1431,3.135621956,1.643749213,4,78218.837893
6146171,1.631786981,135087.58,3.395818669,1.631786981,4,82785.0349198
6146173,0.609510262,6040.515971,1.111392555,0.609510262,4,9910.44868932
6146193,0.181062927,3863.98374,0.388134471,0.181062927,4,21340.5599713
6146201,2.178268962,151907.473,4.693376968,2.178268962,4,69737.6997692
6146209,0.039363741,2243.453115,0.091176251,0.039363741,4,56992.877731
6146211,1.47076224,598370.752,4.067077902,1.47076224,4,406843.950437
6146247,2.583660951,1441209.862,6.523173733,2.583660951,4,557816.793707
6146257,3.422196109,654186.5779,7.592480318,3.422196109,4,191159.868444
6146259,3.932221209,1135555.011,10.07206422,3.932221209,4,288782.050518
6146279,0.256008162,4869.38453,0.542209718,0.256008162,4,19020.4242822
6146309,0.324971947,6144.821307,0.811384065,0.324971947,4,18908.7787222
6146323,3.951125754,2311991.45,10.09526864,3.951125754,4,585147.52111
6146325,0.18693882,10568.60818,0.496037684,0.18693882,4,56535.1303689
6146351,0.621644067,5709.572365,1.179233864,0.621644067,4,9184.63116865
6146361,0.953651667,45117.72371,2.164358404,0.953651667,4,47310.4924979
6146373,1.336502601,24274.88372,2.984702942,1.336502601,4,18162.9920581
6146395,1.308829605,33431.78182,2.33283869,1.308829605,4,25543.2654546
6146407,0.172347044,19875.84098,0.340218354,0.172347044,4,115324.539696
6146409,1.512147051,382976.9459,3.746803572,1.512147051,4,253267.015301
6146419,1.557145047,65268.21784,2.918231812,1.557145047,4,41915.3176957
6146459,1.257878187,14680.09865,2.494754733,1.257878187,4,11670.5237346
6146473,1.530410125,40941.91537,3.181421431,1.530410125,4,26752.2589242
6146485,0.637752425,5746.412406,1.397446534,0.637752425,4,9010.41305619
6146487,1.233950614,29759.3322,2.645571925,1.233950614,4,24117.1194834
6146491,0.721733865,12132.67642,1.780154574,0.721733865,4,16810.4569236
6146515,1.296773067,58604.05461,2.961234377,1.296773067,4,45192.111466
6146517,0.699077638,13123.22905,1.398598406,0.699077638,4,18772.1953977
6146519,2.02306234,716926.5249,4.864408686,2.02306234,4,354376.86845
6146525,2.163451729,196648.0456,5.343268702,2.163451729,4,90895.4951902
6146527,2.304941839,298911.7569,5.329343329,2.304941839,4,129682.978821
6159647,0.816556441,14349.80577,1.735017764,0.816556441,4,17573.5612113
6159661,0.373116321,12847.23203,0.932965389,0.373116321,4,34432.2337416
6159681,0.958789333,9171.845793,2.105931117,0.958789333,4,9566.06754034
6159685,0.483950734,6331.666943,1.018229782,0.483950734,4,13083.2823573
6166914,0.400729677,4595.425172,0.932628114,0.400729677,4,11467.645254
6160289,1.320528889,403590.4083,2.971537602,1.320528889,4,305627.852267
6167918,0.622119061,14350.85297,1.310054875,0.622119061,4,23067.7062297
6167926,2.439679319,801459.8919,5.436582735,2.439679319,4,328510.335969
